2.862542,-0.000774967,-12.30801,0.08,-1.636454
2.872542,-0.004346989,11.99818,0.07,2.696078
2.882542,-0.004225925,-9.184944,0.1,2.050669
2.892542,0.003415456,12.70318,0.07,-0.01686706
2.902543,0.004982601,-10.94753,0.1,-3.897914
2.912543,0.001072561,3.124508,0.06,-0.8701633
2.922543,-0.005903339,0.3192648,0.1,2.17165
2.932543,-0.001165541,5.14408,0.08,2.884798
2.942544,0.001627451,-4.937598,0.1,-2.07058
2.952544,-0.001727563,-2.578389,0.07,-3.979465
2.962544,-0.01042357,10.02408,0.11,2.467064
2.972544,-0.00532299,-8.062914,0.1,3.256171
2.982544,0.001469666,13.49241,0.11,0.04448849
2.992545,0.000364414,-18.87999,0.1,-4.978798
3.002545,-0.005022652,20.23154,0.1,1.103549
3.012545,-0.004299063,-17.38051,0.13,3.133174
3.022545,0.003339844,16.56395,0.11,1.932584
3.032546,0.002226347,-17.6036,0.13,-3.654035
3.042546,-0.00370341,17.34978,0.1,-2.864519
3.052546,-0.00610839,-9.183458,0.15,2.61091
3.062546,-0.000810229,15.31574,0.11,2.699157
3.072546,0.000974818,-9.699637,0.15,0.4936443
3.082547,-0.00127201,3.138677,0.11,-6.857505
3.092547,-0.005029704,-2.800291,0.15,1.736014
3.102547,-0.000133117,5.479856,0.13,3.493716
3.112547,0.007858756,-1.978212,0.14,2.764312
3.122548,0.005448001,-0.1456496,0.12,-5.392545
3.132548,-0.002346726,-4.069105,0.13,-3.613752
3.142548,-0.003506483,2.83874,0.12,3.442456
3.152548,0.000624885,2.405327,0.14,4.208016
3.162549,-0.000431776,1.450313,0.13,-0.05143002
3.172549,-0.002608476,-5.693924,0.14,-4.731284
3.182549,-0.008480019,7.216178,0.13,-0.894919
3.192549,-0.00623416,-2.944059,0.16,4.517979
3.202549,0.001666243,5.271297,0.14,1.255119
3.21255,0.002221878,-6.673479,0.16,-3.785785
3.22255,-0.000967454,2.51335,0.14,-2.727535
3.23255,-0.002731626,-1.496617,0.16,2.801895
3.24255,0.003462743,2.75465,0.15,3.925029
3.252551,0.005733507,-2.685883,0.16,-1.482677
3.262551,0.002920344,-3.175197,0.15,-4.045853
3.272551,-0.000461219,3.917334,0.16,-1.055067
3.282551,-0.000680239,-5.684732,0.15,4.022408
3.292552,-0.000711818,7.4977,0.16,1.92808
3.302552,0.000240255,-6.399348,0.15,-5.476812
3.312552,-0.002959265,6.742684,0.16,-0.5260137
3.322552,-0.00447432,-6.513568,0.16,4.290277
3.332552,0.001471844,10.00715,0.16,2.456222
3.342553,0.003347337,-4.215743,0.16,-4.656288
3.352553,0.000129052,2.877781,0.16,-3.103164
3.362553,-0.004375196,-3.358359,0.17,4.34936
3.372553,-0.003865077,6.834552,0.17,2.293676
3.382554,-0.000584491,-3.914408,0.18,-0.4557821
3.392554,0.00167986,1.396135,0.17,-6.521183
3.402554,-0.000894038,-6.346757,0.18,3.068178
3.412554,-0.006066455,9.710069,0.18,3.638849
3.422554,-0.000756227,-12.21669,0.2,-0.123752
3.432555,0.003050935,13.54368,0.18,-4.411503
3.442555,0.002346645,-13.2151,0.2,1.095056
3.452555,0.000332212,14.31217,0.18,5.672513
3.462555,0.00060023,-14.26333,0.2,-1.369662
3.472556,0.00327747,18.39655,0.19,-2.336662
3.482556,0.007294067,-22.01268,0.2,-1.14185
3.492556,0.00166077,22.26502,0.17,3.626905
3.502556,-0.00084498,-24.68271,0.21,1.263222
3.512557,0.003982738,28.92626,0.16,-2.093149
3.522557,0.00528848,-23.27624,0.21,-0.05149395
3.532557,-0.00072032,17.07436,0.16,-0.3587492
3.542557,-0.007515953,-17.94304,0.22,2.34862
3.552557,-0.001423982,14.04626,0.17,-0.06432992
3.562558,0.002990368,1.321949,0.22,0.5989875
3.572558,0.004753328,-6.641199,0.18,-4.164914
3.582558,-0.001656062,8.703436,0.21,1.506914
3.592558,-0.000467813,-7.965465,0.2,1.694537
3.602559,0.005587862,15.46286,0.21,3.066332
3.612559,0.00620633,-18.35972,0.21,-4.35312
3.622559,0.000444325,16.72041,0.19,-2.700876
3.632559,-0.000892888,-15.44453,0.22,2.485991
3.64256,0.003109175,18.59737,0.2,4.229969
3.65256,0.005827419,-16.26915,0.22,-0.968755
3.66256,0.00458574,12.05945,0.19,-6.67146
3.67256,-0.001291813,-7.06459,0.23,1.457105
3.68256,-0.002488883,8.947859,0.2,5.208483
3.692561,0.003375165,-2.340172,0.23,2.330608
3.702561,0.005493702,3.778295,0.2,-8.186042
3.712561,-0.001219155,-3.672796,0.22,-1.226081
3.722561,-0.003658382,2.798574,0.22,5.323237
3.732562,0.0009727,2.18893,0.23,3.582027
3.742562,0.001964173,-2.23745,0.23,-4.638325
3.752562,-0.000831233,-0.04314063,0.23,-5.63155
3.762562,-0.003067008,2.754006,0.25,1.540355
3.772563,0.002486332,-1.70798,0.25,5.847865
3.782563,0.006651104,1.636219,0.25,-0.4625152
3.792563,0.008816034,-2.247278,0.24,-4.484591
3.802563,0.002754933,-0.6491822,0.24,-2.502936
3.812563,0.004450649,-1.272062,0.24,7.524293
3.822564,0.009832589,9.442954,0.24,0.6305963
3.832564,0.007456144,-12.17474,0.23,-3.132201
3.842564,-0.001248421,14.84688,0.23,-3.050755
3.852564,0.000426323,-13.64827,0.25,4.118547
3.862565,0.00216141,18.38538,0.23,0.3822156
3.872565,0.000970184,-14.19455,0.25,-0.7035597
3.882565,0.00057004,11.21889,0.23,-3.901252
3.892565,0.001764558,-10.72127,0.26,2.528859
3.902565,0.001820688,15.33064,0.24,-0.04577814
3.912566,0.003399097,-15.66364,0.27,1.243147
3.922566,0.005723841,10.81309,0.24,-4.090627
3.932566,0.00538139,-9.711495,0.27,1.201528
3.942566,0.002530485,9.719209,0.25,1.395275
3.952567,0.001747152,-6.801792,0.27,0.8564118
3.962567,0.004117165,10.33118,0.25,0.2903114
3.972567,0.007421656,-8.001293,0.28,-3.093031
3.982567,0.002238917,5.76041,0.25,1.487752
3.992568,0.000395273,-8.515578,0.28,2.543211
4.002568,0.003380452,14.22204,0.26,-1.275208
4.012568,0.005154153,-11.17796,0.29,-2.351981
4.022568,-0.0000257,9.475537,0.26,-0.616805
4.032568,-0.003135907,-8.201831,0.3,4.647099
4.042569,0.004292082,14.65615,0.28,-0.4864734
4.052569,0.006822973,-2.493069,0.31,-3.001655
4.062569,0.005629378,-5.261835,0.29,-3.68292
4.072569,-0.00018597,6.517941,0.3,3.407886
4.08257,0.002438318,-0.9226301,0.31,3.232376
4.09257,0.007813035,3.337984,0.3,-2.060212
4.10257,0.006456221,-7.750411,0.3,-4.34846
4.11257,-0.000591842,8.796763,0.3,1.803007
4.122571,-0.002403873,-8.668292,0.33,3.998971
4.132571,0.003092314,14.72002,0.31,0.2726892
4.142571,0.008076036,-17.79527,0.33,-3.406881
4.152571,0.003421659,17.69608,0.29,-2.993949
4.162571,-0.0000258,-29.40434,0.35,4.390247
4.172572,0.005308263,32.21204,0.29,1.393343
4.182572,0.007131666,-27.20108,0.36,2.033529
4.192572,0.007036472,23.79116,0.28,-7.558309
4.202572,-0.000999646,-20.97308,0.37,1.5115
4.212573,0.001493387,14.72354,0.29,1.942474
4.222573,0.004554408,-6.85249,0.37,3.829551
4.232573,0.00514497,4.048519,0.3,-4.605934
4.242573,-0.000189046,-4.576281,0.36,-1.803481
4.252573,0.002872633,-10.4556,0.32,1.517181
4.262574,0.002286832,13.44493,0.33,2.097538
4.272574,0.002874604,-12.94371,0.36,1.45744
4.282574,0.008265151,13.56562,0.33,-3.631312
4.292574,0.004717291,-13.8511,0.37,-2.206882
4.302575,0.002288021,11.10732,0.33,1.898759
4.312575,0.003913883,-6.865131,0.37,4.295595
4.322575,0.00806644,6.556139,0.34,-1.674461
4.332575,0.002918289,-4.390308,0.36,-4.584864
4.342576,0.000113599,-1.573156,0.35,0.2035408
4.352576,0.002080739,9.004914,0.36,5.017475
4.362576,0.004300799,-11.03477,0.37,2.819587
4.372576,0.006198924,4.845435,0.35,-5.839461
4.382576,0.002169427,-2.124082,0.37,-1.241525
4.392577,0.001391854,3.339745,0.37,4.353812
4.402577,0.005444019,-1.4371,0.38,2.915496
4.412577,0.008770142,0.420758,0.36,-4.505391
4.422577,0.004150082,-2.344885,0.37,-5.380766
4.432578,0.001204031,1.01835,0.37,4.819217
4.442578,0.006562454,0.1877953,0.38,4.549397
4.452578,0.007422453,2.889086,0.37,-3.097498
4.462578,0.004993246,-7.779461,0.38,-5.460599
4.472579,-0.001096752,7.095825,0.37,0.2652079
4.482579,0.001273464,-5.272225,0.39,7.739145
4.492579,0.009261182,11.65189,0.37,-1.852103
4.502579,0.00955649,-15.40241,0.39,-5.099054
4.512579,0.003210706,12.67908,0.36,-1.11118
4.52258,0.001481928,-11.15352,0.4,5.564977
4.53258,0.005397099,11.77824,0.36,1.254362
4.54258,0.008790644,-8.787516,0.4,-2.864928
4.55258,0.009683014,4.635164,0.36,-4.15456
4.562581,0.000436411,3.671935,0.39,1.494499
4.572581,0.000302343,-6.75059,0.38,5.198557
4.582581,0.006418204,15.72738,0.39,0.7183452
4.592581,0.005416111,-15.91136,0.39,-4.36389
4.602582,-0.000483001,10.6004,0.38,-4.053422
4.612582,-0.000627016,-8.799407,0.41,6.167104
4.622582,0.003204027,11.52751,0.39,2.018476
4.632582,0.006125901,-10.79707,0.41,-0.8264995
4.642582,0.00918592,6.291148,0.39,-5.830712
4.652583,0.007703422,1.529122,0.41,1.336201
4.662583,0.008239429,-5.258937,0.4,5.441973
4.672583,0.008810073,9.435496,0.4,-1.513205
4.682583,0.008786812,-7.003141,0.39,-3.059798
4.692584,0.004755549,6.386454,0.39,-2.599438
4.702584,0.001055409,-10.42351,0.4,4.424287
4.712584,0.001047467,13.05223,0.39,1.050519
4.722584,0.000991207,-12.0108,0.41,-1.909692
4.732584,0.000754324,6.592501,0.4,-4.203207
4.742585,0.002125372,-5.13006,0.42,4.01013
4.752585,0.00511185,1.58883,0.41,2.408523
4.762585,0.008049864,0.892589,0.42,0.1162882
4.772585,0.01167191,-1.696452,0.41,-4.416187
4.782586,0.008854312,2.41264,0.41,0.4556143
4.792586,0.007120731,-6.340942,0.41,3.846146
4.802586,0.006509162,7.396638,0.4,-0.3289883
4.812586,0.004135797,-3.214435,0.41,-3.407882
4.822587,0.007303989,-0.4427241,0.4,-2.139226
4.832587,0.007379809,0.2320097,0.4,4.790946
4.842587,0.00636299,-0.5551298,0.4,2.082058
4.852587,0.005033998,-0.489142,0.4,-4.154408
4.862587,0.003286796,1.93795,0.4,-3.115772
4.872588,0.006972124,1.465644,0.4,1.59868
4.882588,0.008467965,-0.3931216,0.4,4.196016
4.892588,0.006240967,-2.065573,0.39,-0.9334782
4.902588,0.002985267,3.703465,0.39,-4.46419
4.912589,0.002613199,-1.407335,0.4,1.092521
4.922589,0.003799906,-0.4278838,0.4,2.591928
4.932589,-0.000382581,5.015966,0.41,0.595731
4.942589,0.002556012,-4.538384,0.42,-2.32991
4.95259,0.005878397,5.61856,0.41,-1.687162
4.96259,0.005240509,-5.156414,0.42,1.343742
4.97259,0.005958722,4.473441,0.41,1.247437
4.98259,0.006893932,-3.912417,0.42,-0.1501044
4.99259,0.008204831,6.398053,0.41,-1.092532
5.002591,0.008558933,-5.432996,0.42,-0.3439048
5.012591,0.005320505,5.736907,0.41,0.9810507
5.022591,0.002082848,-8.226045,0.43,1.5762
5.032591,0.00196711,11.44988,0.41,-1.513665
5.042592,0.003961241,-9.905243,0.44,1.543948
5.052592,0.002486152,-0.6396817,0.41,-2.983593
5.062592,-0.000678126,1.429057,0.43,0.643745
5.072592,0.000914261,-2.982551,0.44,0.2189777
5.082592,0.006381837,6.902097,0.44,2.959456
5.092593,0.008572261,-9.334077,0.44,-2.135269
5.102593,0.005830276,11.61497,0.43,-2.03294
5.112593,0.003744694,-13.38953,0.45,0.8906959
5.122593,0.00781344,15.18569,0.42,2.093875
5.132594,0.006383201,-14.28932,0.46,-0.8970777
5.142594,0.002758699,11.48023,0.42,-2.485852
5.152594,-0.000253444,-13.34905,0.46,0.896808
5.162594,0.002540284,16.21254,0.42,1.951992
5.172595,0.005007417,-13.92827,0.47,0.1429392
5.182595,0.005671041,12.94266,0.42,-1.772136
5.192595,0.002440282,-13.10873,0.47,0.7623639
5.202595,0.005389071,11.08199,0.42,-0.2792019
5.212595,0.005956485,-4.889513,0.46,2.223216
5.222596,0.009064547,-1.096611,0.43,-3.028498
